employee_id,gender,height,waist,salary,dob,death
3846307,f,1.67,0.92,77108.00,1979-01-09,2018-05-26
5312061,m,1.73,1.76,84052.00,1953-02-03,1980-02-29
4743788,f,1.67,0.99,80074.00,1959-11-23,1990-09-20
9938924,m,1.86,1.93,39979.00,1969-10-16,1985-08-01
7431292,f,1.58,1.44,67234.00,1965-04-26,1986-03-01
8487589,f,1.63,1.27,77630.00,1952-11-20,1988-05-22
0172404,f,1.78,1.08,77827.00,1955-06-08,1993-02-04
5393557,m,1.83,1.46,55983.00,1960-02-18,1978-07-07
5131605,m,1.78,1.08,49863.00,1951-05-21,1973-07-25
6624701,m,1.89,1.15,67673.00,1947-12-22,1970-04-30
9294615,f,1.40,1.34,78129.00,1973-07-18,2001-11-29
0518309,m,1.74,1.24,70413.00,1975-11-17,1998-07-07
9488176,f,1.62,1.14,84859.00,1947-05-15,1977-10-20
4226334,f,1.67,0.85,39839.00,1956-06-25,1983-03-15
9303847,m,1.88,1.41,62358.00,1971-10-26,1997-08-01
8996230,m,1.89,1.51,60436.00,1978-05-18,1998-12-12
5400098,F,1.51,0.81,50358.00,1946-12-02,1973-09-15
1377105,m,1.77,0.87,15938.00,1976-08-07,2003-01-06
9117635,m,1.82,1.88,51308.00,1976-07-26,1993-08-12
5470125,f,1.44,0.78,64167.00,1963-09-11,1992-02-04
5240103,f,1.70,1.30,70204.00,1962-10-22,1986-05-21
9063417,m,1.76,1.07,45811.00,1979-09-01,2006-06-21
9971334,m,1.55,0.94,87141.00,1980-06-26,2014-03-02
0097218,f,1.62,1.50,34187.00,1949-08-15,1973-12-20
3432618,m,1.89,1.03,43505.00,1952-10-24,1977-10-30
0538240,m,1.90,1.13,40632.00,1948-04-12,1969-09-12
3107022,f,1.66,1.41,36550.00,1960-05-17,1979-11-19
2966533,m,1.91,1.51,80707.00,1973-08-05,2000-11-19
9627877,m,1.84,1.34,71298.00,1955-04-01,1973-05-02
8420885,f,1.52,1.06,75704.00,1971-09-06,2003-03-13
3342985,m,1.81,0.91,49988.00,1980-07-24,2007-03-11
6177508,m,1.83,1.46,31375.00,1955-04-25,1979-11-24
1970663,m,1.72,1.15,78055.00,1958-10-10,1995-12-13
2134336,f,1.39,1.06,77544.00,1951-11-18,1984-02-12
6408391,f,1.74,1.31,15191.00,1961-03-11,1983-06-09
0841740,f,1.56,1.22,64421.00,1957-08-09,1980-06-14
2332236,m,1.78,1.42,77772.00,1972-01-03,2007-03-08
3670954,m,1.57,1.36,16047.00,1971-03-01,1990-10-25
9816289,f,1.66,1.33,86413.00,1955-04-04,1983-10-29
1930698,m,1.69,1.11,80467.00,1959-04-02,1990-04-03
7704377,m,1.76,1.67,53473.00,1969-02-12,1989-01-02
7423717,m,1.87,1.30,100630.00,1951-11-10,1986-09-25
6186029,f,1.53,1.04,80829.00,1961-04-16,1991-10-13
7642357,f,1.54,1.10,79745.00,1966-09-12,2003-08-29
5119821,f,1.49,1.20,64973.00,1947-09-12,1972-12-29
6204882,f,1.63,0.86,75058.00,1971-07-10,2011-12-05
4421659,m,1.81,1.16,55436.00,1960-01-06,1985-02-12
6266939,m,1.87,1.14,98900.00,1978-01-13,2013-08-31
8176658,f,1.58,0.79,61418.00,1957-06-09,1984-04-30
0601685,f,1.67,1.18,54412.00,1963-07-16,1987-05-16
9565425,f,1.62,1.00,26402.00,1960-11-23,1986-08-04
8140467,female,1.57,1.00,72954.00,1963-07-21,1989-09-11
7938137,f,1.51,1.32,79521.00,1964-01-22,1994-07-30
2129040,m,1.97,1.65,64906.00,1967-05-17,1986-07-16
6134144,m,1.87,1.66,63960.00,1949-07-24,1970-06-01
2856517,f,1.60,1.31,56916.00,1973-11-10,1996-07-07
8449842,m,1.68,0.97,52187.00,1973-06-28,2001-05-07
4696771,m,1.94,1.50,106837.00,1960-08-07,1986-03-20
2738770,f,1.76,1.44,52771.00,1976-09-27,1997-11-15
5159472,f,1.70,1.21,60366.00,1973-12-26,1998-04-18
7951959,f,1.73,1.17,,1970-03-09,1992-12-26
7644611,f,1.82,1.17,32373.00,1949-01-24,1972-11-01
0597804,f,1.68,1.10,48362.00,1952-10-15,1975-05-12
7327619,m,1.83,1.04,54178.00,1984-12-04,2007-09-26
2111761,m,1.71,1.21,32253.00,1974-05-21,1994-11-28
0053713,f,1.65,1.17,77372.00,1959-08-23,1993-10-18
4934494,f,1.58,0.98,100428.00,1976-12-09,2014-11-14
0597255,m,1.84,1.00,63435.00,1976-09-17,1999-06-17
1187033,f,1.66,0.88,94860.00,1961-05-11,1993-09-09
1290872,F,1.64,1.08,47986.00,1948-11-19,1972-04-07
8234661,m,1.76,1.34,41061.00,1980-03-30,2002-08-20
3801507,f,1.57,0.86,58938.00,1957-08-11,1983-10-18
2960866,m,1.81,1.58,27876.00,1956-02-14,1973-01-23
7347052,f,1.73,0.90,109384.00,1953-03-02,1988-01-13
7126799,m,1.58,1.29,91186.00,1978-02-16,2012-03-08
0166609,m,1.91,1.43,57372.00,1972-03-05,1992-11-25
0085195,m,1.66,1.13,101633.00,1960-01-31,1991-11-14
6751223,f,1.75,1.25,66682.00,1951-01-10,1972-04-04
6452112,f,1.62,1.26,64217.00,1978-02-23,2001-10-10
1630349,m,1.76,0.97,70594.00,1982-05-06,2006-02-25
4608622,f,1.51,1.52,63654.00,1963-08-10,1978-06-03
9608813,f,1.51,1.14,54228.00,1974-06-08,2000-11-18
9088652,f,1.58,1.47,52437.00,1959-10-13,1976-10-13
6612382,f,1.72,1.07,40981.00,1984-10-08,2012-08-29
8651722,m,1.87,1.34,32953.00,1961-09-24,1989-01-18
6924857,f,1.65,1.17,72576.00,1961-09-04,1980-06-29
8395674,m,1.86,1.21,53812.00,1949-05-28,1973-04-25
7251949,m,1.77,0.92,43914.00,1946-03-15,1974-11-18
5996406,f,1.59,1.05,46301.00,1951-08-04,1975-06-24
9020194,,1.83,1.17,70679.00,1961-02-06,1981-11-29
5662151,f,1.45,0.91,58134.00,1974-08-24,1999-12-20
3526657,f,1.78,1.00,110706.00,1981-10-23,2022-04-12
9609157,m,1.90,1.16,28356.00,1947-02-22,1973-06-13
2397800,f,1.58,1.05,54950.00,1982-05-19,2002-05-26
1997587,m,1.85,1.39,24995.00,1977-10-04,2002-07-20
8328267,m,1.86,1.01,96900.00,1976-05-04,2014-12-27
4983415,m,1.79,1.32,,1963-02-23,1982-04-09
1401259,f,1.61,1.38,70219.00,1969-03-31,1989-02-11
1895140,f,1.65,1.78,65178.00,1955-11-20,1976-07-22
2900206,f,1.51,0.92,64594.00,1961-02-02,1985-11-09
4173391,m,1.77,1.50,81866.00,1977-02-03,2004-05-17
2337204,m,1.70,1.42,63229.00,1963-10-11,1980-12-01
2239351,m,1.73,1.37,38745.00,1972-09-19,1991-10-12
2700825,f,1.64,1.46,40368.00,1980-05-03,2001-03-31
4087370,m,1.81,1.42,50584.00,1980-04-11,2000-01-25
5148157,f,1.56,0.87,74852.00,1955-02-04,1977-07-04
2562098,f,1.62,1.23,77203.00,1962-10-18,1997-09-03
0751943,m,1.77,1.24,67047.00,1955-06-17,1984-11-07
7416643,m,1.89,1.21,71720.00,1970-10-22,1998-03-18
2296482,f,1.52,1.21,67418.00,1968-01-05,1987-09-02
2123700,m,1.81,1.49,77052.00,1967-04-16,1996-07-15
5072640,f,1.70,1.15,62918.00,1976-12-29,1999-09-10
7457450,f,1.62,1.20,55496.00,1982-08-08,2004-07-16
0868879,m,1.65,1.21,42749.00,1954-11-08,1978-12-20
6313559,m,1.79,1.43,63855.00,1973-07-25,1992-10-17
7056284,m,1.73,1.21,53674.00,1963-08-25,1991-07-16
1553636,m,1.74,1.67,49152.00,1962-02-16,1982-08-12
8760525,f,1.82,1.26,30707.00,1955-09-08,1980-11-29
1314869,m,1.79,1.22,96486.00,1967-06-26,2001-07-28
2823561,m,1.73,1.23,76242.00,1968-11-09,2006-07-25
1966997,m,1.90,1.14,76027.00,1968-07-28,1999-08-06
9210444,m,1.67,1.15,59158.00,1975-10-16,1998-06-12
4111225,m,1.81,1.66,86284.00,1984-01-03,2017-02-17
8268318,f,1.65,0.91,64735.00,1953-08-25,1978-10-22
8850234,m,1.83,1.61,90949.00,1946-09-19,1973-05-06
0089051,m,1.75,1.20,50611.00,1963-08-15,1984-02-06
3197527,m,1.91,0.95,68253.00,1956-02-04,1993-10-09
9683786,m,1.85,1.17,79675.00,1959-10-22,1996-04-11
4554743,F,1.62,1.30,74790.00,1969-10-24,1991-02-28
9617573,f,1.63,1.37,79788.00,1962-09-11,1996-06-22
2970592,f,1.61,1.28,88332.00,1967-12-17,2001-10-24
1141561,m,1.65,0.96,35743.00,1963-08-03,1987-04-20
2292159,f,1.63,1.13,46212.00,1952-11-03,1978-01-14
1384994,m,1.77,1.05,47392.00,1957-06-03,1983-02-04
3797866,f,1.59,0.82,77291.00,1957-12-25,1994-09-20
5180962,f,1.80,1.29,81771.00,1947-03-30,1978-08-13
4381466,m,1.74,1.08,21620.00,1952-10-28,1979-10-14
6177954,m,1.79,0.76,74572.00,1981-08-30,2014-04-16
4860975,m,1.62,0.86,49842.00,1975-02-12,1999-12-07
3490523,m,1.93,1.58,83925.00,1973-07-11,2007-09-23
7057977,m,1.73,1.17,61917.00,1966-09-26,1988-02-26
3288180,m,1.92,1.04,66845.00,1950-02-01,1977-04-14
4197455,m,1.77,1.47,85167.00,1975-11-01,2009-06-11
5384339,f,1.73,0.98,63330.00,1948-07-07,1977-10-15
2371684,f,1.61,1.17,73719.00,1971-09-20,1998-07-01
5945645,f,1.61,1.33,69342.00,1950-04-26,1973-03-17
2794741,f,1.70,1.10,69835.00,1966-10-10,1992-01-29
3316241,m,1.88,1.28,74712.00,1981-03-23,2008-06-30
5447820,m,1.81,1.06,69580.00,1950-01-19,1971-03-15
6832385,f,1.61,1.04,41117.00,1950-02-06,1974-03-08
8201255,f,1.74,1.14,92544.00,1973-07-05,2004-04-18
3023914,m,1.90,1.14,63993.00,1983-09-03,2008-05-23
1609248,m,1.82,0.90,44392.00,1946-12-22,1974-02-24
6240769,f,1.63,1.88,70515.00,1954-09-29,1971-11-10
7303238,m,1.78,1.11,70268.00,1984-12-11,2013-01-08
7328165,m,1.80,1.37,43683.00,1977-04-25,2000-06-22
8629119,m,1.86,1.14,99689.00,1981-10-27,2012-12-07
2682970,f,1.63,0.90,71978.00,1984-04-24,2015-09-10
3354157,m,1.75,1.53,80080.00,1983-12-13,2011-07-06
5988317,m,1.73,1.55,53690.00,1984-09-18,2000-10-26
3679122,m,1.76,0.95,33628.00,1948-11-16,1981-03-28
8189719,m,1.74,1.30,86178.00,1946-09-03,1979-02-12
6337522,m,1.73,1.16,84359.00,1958-07-06,1992-09-20
8469846,m,1.91,1.65,47977.00,1971-03-19,1993-07-23
4643437,m,1.78,0.81,58995.00,1966-03-18,1995-10-30
9801134,f,1.75,1.25,68236.00,1974-05-31,1996-04-11
5024611,f,1.53,0.97,47942.00,1980-01-29,2004-05-04
3463132,f,1.71,1.17,68795.00,1959-02-04,1980-01-21
7530787,m,1.74,1.01,63409.00,1965-09-08,1990-03-31
1915594,m,1.80,0.95,22704.00,1951-01-13,1975-03-26
3797998,m,1.87,1.14,35789.00,1950-07-10,1977-07-17
2075236,f,1.62,1.24,43124.00,1981-11-24,2004-08-01
6976571,f,1.50,0.85,52363.00,1974-09-23,1998-04-21
1380826,f,1.65,1.48,56324.00,1964-03-31,1985-03-21
9960448,f,1.68,1.42,34684.00,1945-06-29,1966-03-03
9463612,m,1.70,1.30,80911.00,1974-02-28,2001-06-08
6411490,f,1.57,1.29,85243.00,1963-07-03,1990-03-27
2548977,f,1.61,1.13,69422.00,1984-03-25,2003-02-26
3468094,m,1.93,1.14,79660.00,1951-02-22,1983-01-19
2868341,f,1.67,1.17,54899.00,1984-08-28,2012-05-31
7262495,m,1.76,0.92,62239.00,1978-06-05,2004-12-14
5156566,m,1.71,1.54,65080.00,1973-03-06,1993-03-12
3136211,f,1.80,1.78,50162.00,1969-01-05,1990-07-03
4261142,f,1.65,1.28,50285.00,1960-02-29,1979-03-13
0415293,m,1.70,1.38,69428.00,1958-03-21,1981-08-10
4068982,f,1.63,1.14,87667.00,1947-07-02,1979-08-03
6992759,m,1.81,1.01,58528.00,1979-06-30,2009-07-04
5950763,f,1.76,0.93,52789.00,1953-01-27,1981-06-17
4276434,m,1.78,0.96,27242.00,1982-02-11,2012-02-23
5672074,m,1.78,1.62,80155.00,1971-07-10,2002-11-22
5583970,m,1.80,1.37,68689.00,1971-09-20,1992-10-04
7122426,f,1.61,1.05,34900.00,1968-04-04,1996-05-15
4678681,f,1.70,1.79,40388.00,1947-01-04,1967-11-30
9107396,f,1.72,1.01,70242.00,1953-07-08,1975-07-13
5414371,f,1.61,1.14,61643.00,1953-07-07,1973-12-13
3780612,m,1.85,1.60,75046.00,1966-06-16,1994-06-02
3062309,m,1.71,1.40,65363.00,1978-03-13,2004-05-10
5969978,m,1.81,1.25,58533.00,1969-10-14,1996-05-29
9726449,m,1.82,1.89,92750.00,1953-08-10,1980-07-09
9007126,m,1.86,1.32,29390.00,1965-08-05,1991-08-23
0836143,f,1.67,1.10,48540.00,1981-09-12,2002-02-11
6940961,f,1.57,1.66,50970.00,1962-06-14,1983-02-21
6844565,f,1.54,1.36,77085.00,1977-10-05,2004-01-05
3292745,m,1.74,1.51,62212.00,1979-12-22,1996-08-11
7554995,m,1.88,1.39,78726.00,1948-03-04,1982-06-11
1044787,f,1.57,0.97,44282.00,1954-05-18,1979-12-12
4105221,m,1.73,1.43,30515.00,1974-05-08,1995-12-08
6546455,m,1.82,1.21,63824.00,1976-06-30,1996-03-04
0567059,M,1.77,1.28,63040.00,1970-06-22,1997-07-13
4900594,m,1.70,1.11,52172.00,1972-05-26,1994-10-11
8562481,f,1.66,1.21,69671.00,1951-05-18,1971-01-01
2376191,m,1.79,1.21,72425.00,1970-05-10,1992-10-29
6411473,f,1.65,0.96,51660.00,1964-09-25,1988-09-20
4370065,f,1.76,1.32,31820.00,1983-08-17,2007-06-06
4971445,m,1.58,1.19,42735.00,1959-11-27,1985-01-12
5661120,m,1.76,1.30,51366.00,1963-04-01,1985-06-28
9738780,f,1.58,0.98,101829.00,1947-09-17,1984-02-07
5762426,f,1.64,1.15,56807.00,1955-06-03,1980-01-23
3662771,m,1.83,1.33,84589.00,1982-04-27,2011-04-25
8074980,m,1.67,1.33,57753.00,1948-06-07,1966-08-30
6627675,m,1.75,1.02,55215.00,1966-02-01,1990-08-15
0503831,m,1.86,1.40,106131.00,1954-03-31,1987-03-21
9095602,f,1.61,0.97,62181.00,1945-08-21,1969-05-25
8138337,f,1.67,1.33,58981.00,1957-08-09,1976-04-02
4500449,m,1.83,1.28,67531.00,1945-10-16,1970-11-13
5945842,f,1.76,1.23,85110.00,1955-02-24,1987-08-07
4962965,f,1.73,0.71,52897.00,1970-09-22,2003-08-24
9250178,m,1.78,1.23,62762.00,1965-04-22,1988-07-15
1797269,m,1.79,1.38,49691.00,1945-07-27,1968-01-14
4625241,,1.55,0.66,78102.00,1974-02-19,2015-08-24
3563488,m,1.75,0.98,54864.00,1974-06-03,2001-05-06
9085105,m,1.79,0.98,96214.00,1983-11-24,2017-07-07
6436009,f,1.74,1.37,68950.00,1984-11-25,2003-05-19
3397060,f,1.70,1.35,62581.00,1969-07-11,1994-11-12
4462948,f,1.59,1.23,30194.00,1956-03-23,1976-06-24
8639999,f,1.68,1.36,85865.00,1954-05-03,1987-01-03
8139224,m,1.60,1.37,115407.00,1972-11-15,2005-08-19
8954251,m,1.77,1.20,69060.00,1957-08-27,1984-10-24
0910687,f,1.66,1.42,86068.00,1957-02-17,1985-03-06
1531588,f,1.47,1.13,56224.00,1954-03-30,1974-10-07
6650098,m,1.62,1.20,85686.00,1982-07-20,2014-10-03
8411669,f,1.65,1.27,52768.00,1959-11-19,1982-09-23
2313406,m,1.72,1.50,81193.00,1965-03-03,1997-10-31
2969382,m,1.63,1.58,52758.00,1975-06-02,1996-11-05
8856951,f,1.75,1.20,72990.00,1969-05-14,1993-01-24
0427817,m,1.86,1.36,51876.00,1952-01-01,1973-05-24
9589398,f,1.61,1.18,61781.00,1968-02-23,1986-07-12
3123594,m,1.92,1.26,63398.00,1976-04-06,2004-06-27
4894100,f,1.53,1.09,56978.00,1965-02-09,1989-02-02
6013981,m,1.77,0.76,42992.00,1980-07-14,2013-07-26
5536808,f,1.83,1.01,69042.00,1970-12-17,2001-06-26
4474152,m,1.92,1.09,72188.00,1969-08-11,1995-05-05
4138031,f,1.69,0.90,54858.00,1974-01-05,2001-04-06
3455384,m,1.88,1.27,32974.00,1956-04-01,1980-07-20
4378397,m,1.81,1.08,85699.00,1981-02-16,2017-08-15
4065723,f,1.62,1.14,57038.00,1956-09-23,1980-02-16
0446651,f,1.75,1.15,73974.00,1955-09-18,1977-01-18
4206929,m,1.80,0.98,53517.00,1961-11-25,1987-05-09
7530369,f,1.70,1.33,74206.00,1959-11-06,1986-05-07
0789767,f,1.63,1.34,38256.00,1946-12-08,1964-07-04
8926336,m,1.91,1.04,83713.00,1983-07-29,2021-09-14
4312840,f,1.65,1.54,41242.00,1949-04-24,1971-05-15
7222594,f,1.62,1.25,66538.00,1976-09-07,1999-09-14
4685443,f,1.55,1.11,123711.00,1981-01-17,2017-07-19
1138908,m,1.70,1.31,34727.00,1956-04-14,1975-09-02
5216212,m,1.79,1.19,72301.00,1952-09-20,1975-10-17
6317480,m,1.82,1.53,49410.00,1970-09-12,1987-10-16
6932565,f,1.66,0.86,94450.00,1980-03-12,2016-10-27
2969455,m,1.86,1.44,32597.00,1981-08-07,2004-03-24
2674180,f,1.58,1.18,80509.00,1976-07-29,2009-03-11
4046284,m,1.87,1.34,81459.00,1974-06-21,2014-12-19
9455970,m,1.71,1.33,46826.00,1961-08-25,1984-09-13
5469720,f,1.76,1.26,49157.00,1948-04-05,1969-06-17
2060792,m,1.69,1.42,60061.00,1952-03-09,1972-11-20
5720034,m,1.85,1.49,37987.00,1961-11-01,1982-02-25
6705323,m,1.73,1.00,85580.00,1984-09-04,2021-01-07
0058227,m,1.78,1.73,57557.00,1963-12-28,1982-01-20
3020776,f,1.63,1.25,35249.00,1953-04-13,1976-08-27
6379738,m,1.78,1.22,62733.00,1979-01-30,2004-12-17
4309333,f,1.62,1.03,75401.00,1963-05-22,1996-06-16
3581887,m,1.65,0.98,59587.00,1972-12-08,1995-05-14
2924007,m,1.79,1.06,52508.00,1951-11-20,1978-04-07
9350552,f,1.63,1.07,64632.00,1975-07-11,2003-04-25
3097797,f,1.64,1.24,38467.00,1960-08-07,1985-12-16
6850200,f,1.61,1.60,35805.00,1983-11-02,2002-08-18
2539521,,1.79,1.29,76201.00,1964-08-24,1994-09-18
9402837,m,1.65,0.81,99375.00,1962-07-09,2000-08-31
1436614,f,1.70,1.08,80159.00,1968-02-04,2002-07-13
4337892,f,1.75,0.95,54890.00,1974-07-17,1998-05-14
7431395,m,1.81,1.41,58840.00,1948-08-27,1968-05-07
5632553,f,1.60,0.92,63247.00,1948-06-10,1973-08-22
6552780,f,1.84,1.47,71759.00,1983-12-24,2008-01-28
4807731,m,1.81,1.46,93881.00,1946-08-18,1980-03-24
9722178,m,1.83,1.19,88835.00,1974-09-08,2007-08-19
1401260,m,1.72,1.34,57981.00,1954-09-23,1975-04-05
7430792,f,1.57,1.07,72444.00,1948-06-08,1970-03-01
6438071,f,1.63,1.45,119104.00,1955-09-15,1989-04-08
9520410,m,1.89,1.03,49050.00,1963-04-08,1989-02-19
5272128,m,1.75,1.24,85404.00,1971-01-29,2004-07-31
0484382,f,1.63,0.92,58474.00,1964-11-28,1995-01-06
9234076,m,1.77,1.33,82694.00,1975-12-17,2005-07-23
7241772,m,1.68,1.13,56166.00,1965-07-09,1985-12-20
4627975,f,1.69,1.41,77972.00,1964-12-22,2001-09-06
4980458,f,1.64,1.38,32230.00,1969-06-28,1992-01-02
2866674,female,1.67,1.16,51950.00,1981-03-02,2006-06-25
8765372,f,1.63,1.04,51432.00,1947-04-10,1970-04-30
6832134,f,1.80,1.39,61797.00,1949-04-04,1972-02-09
8671402,m,1.78,1.18,58168.00,1947-08-19,1973-12-17
1629812,m,1.91,1.70,67710.00,1948-04-11,1973-11-12
6985042,f,1.66,1.06,74213.00,1969-09-30,1994-05-29
4610877,f,1.55,1.41,60528.00,1976-05-06,1997-12-22
1541672,m,2.00,1.27,73326.00,1980-09-10,2009-03-04
1567233,f,1.69,1.24,69164.00,1949-08-04,1969-09-14
1836276,m,1.79,1.48,37771.00,1980-11-20,2002-01-23
9152411,f,1.65,1.06,68099.00,1949-04-18,1971-03-05
8425343,f,1.65,1.35,82522.00,1956-04-30,1985-11-12
2827978,f,1.71,0.98,49037.00,1963-11-05,1987-03-25
7758513,m,1.71,1.15,27916.00,1949-07-03,1972-07-01
2316478,f,1.53,1.17,85040.00,1961-03-06,1993-01-31
7415016,m,1.96,1.39,85546.00,1956-01-21,1988-06-15
0246160,m,1.70,1.15,46673.00,1960-08-04,1989-01-06
7604816,m,1.70,1.11,74749.00,1970-06-02,1991-08-09
6119332,f,1.74,0.66,60250.00,1946-02-02,1985-10-02
2690938,f,1.62,0.98,56713.00,1979-05-25,2004-03-15
7217439,f,1.60,0.90,88710.00,1976-06-23,2010-01-02
8319011,m,1.80,1.21,39629.00,1983-05-20,2011-03-21
7722961,m,1.83,1.60,30776.00,1946-03-27,1966-04-18
8096249,m,1.84,1.65,84489.00,1949-05-23,1978-10-07
7787353,m,1.65,1.06,56902.00,1964-02-15,1988-11-27
9932753,m,1.76,1.12,97356.00,1955-08-28,1991-12-27
7429452,f,1.62,1.16,69582.00,1950-04-06,1973-12-22
5278530,m,1.73,1.43,72377.00,1946-10-24,1967-10-05
4018420,m,2.05,1.35,80297.00,1950-11-26,1985-05-09
6327524,f,1.71,1.20,103389.00,1954-10-18,1984-05-10
0119811,f,1.61,1.04,,1980-12-05,2008-07-11
8495589,m,1.81,1.02,112547.00,1972-11-07,2006-10-27
5427196,m,1.85,1.83,78991.00,1959-07-27,1989-05-19
8626636,m,1.82,1.62,54032.00,1982-09-14,2002-07-23
1098696,female,1.68,1.13,77486.00,1948-04-07,1977-09-11
2894541,m,1.66,1.04,80546.00,1948-08-02,1989-04-10
1428515,f,1.60,1.14,64119.00,1983-01-03,2005-12-11
6923497,m,1.88,1.12,64805.00,1960-03-07,1983-11-04
6865305,F,1.65,1.34,82206.00,1967-04-16,1995-12-16
0764098,m,1.81,1.34,73389.00,1983-07-10,2005-12-09
8786275,m,1.76,1.78,65146.00,1955-04-24,1974-09-03
8240975,f,1.62,1.19,63538.00,1983-01-02,2002-06-12
1418130,m,1.82,1.45,67605.00,1966-03-17,1993-04-17
0940517,f,1.67,1.25,51033.00,1974-04-30,1997-10-06
1910838,m,1.69,1.25,69543.00,1948-01-03,1970-07-27
7900918,f,1.52,0.98,50129.00,1971-01-04,1994-08-10
6444230,m,1.83,1.34,93697.00,1950-08-17,1979-02-28
3531144,f,1.59,1.48,77752.00,1948-02-28,1977-10-18
4725205,m,1.74,0.94,44028.00,1965-05-10,1994-03-21
5869362,m,1.79,1.73,55926.00,1983-03-19,2001-09-13
8394385,m,1.77,1.21,73065.00,1969-07-07,1991-05-04
7664457,m,1.82,1.40,59809.00,1972-05-05,1997-02-27
4187580,f,1.67,1.02,82058.00,1946-12-25,1986-12-04
3018619,f,1.60,1.21,89523.00,1982-08-03,2012-01-11
9374367,m,1.81,1.33,19957.00,1983-09-16,2005-06-21
4296104,m,1.86,1.42,90935.00,1960-07-30,1988-03-18
9903915,m,1.74,0.86,91684.00,1946-07-06,1984-09-27
7336467,f,1.71,0.97,80779.00,1964-10-24,2002-03-13
2689642,f,1.71,1.05,80393.00,1951-01-03,1989-04-08
1095803,m,1.61,1.09,97752.00,1975-04-13,2004-07-22
8039792,f,1.70,1.14,9605.00,1956-04-26,1980-11-28
3201524,f,1.66,1.14,78821.00,1953-05-02,1981-11-29
7966629,m,1.69,1.15,76043.00,1954-02-23,1992-03-05
6781820,m,1.94,1.38,25714.00,1979-01-02,2004-09-09
3447869,m,1.81,1.27,55345.00,1957-10-22,1986-07-15
5479293,f,1.61,1.03,54117.00,1968-08-05,1993-09-08
8320187,f,1.69,1.23,79126.00,1949-03-26,1982-03-29
4001371,m,1.85,1.68,41338.00,1965-03-11,1981-12-10
7343056,m,1.78,1.38,88065.00,1957-07-11,1985-04-29
6155861,f,1.50,1.33,89915.00,1978-05-27,2008-12-24
1308352,f,1.63,1.50,43979.00,1949-09-20,1966-05-17
6858019,m,1.81,1.36,27255.00,1980-01-21,1995-08-26
1182763,m,1.75,0.95,73216.00,1959-12-14,1985-08-14
6451224,m,1.70,1.33,79800.00,1956-06-29,1989-10-11
1666959,m,1.83,1.08,25299.00,1968-06-05,1992-11-24
0889363,m,1.87,1.02,69864.00,1945-03-28,1975-04-30
7850891,,1.80,1.17,24103.00,1957-02-21,1982-05-14
0081861,f,1.60,0.91,69652.00,1973-03-23,2003-11-15
8666378,f,1.65,0.77,91214.00,1964-07-25,2008-08-26
9664861,f,1.61,1.13,59781.00,1961-07-05,1979-08-02
9271140,f,1.66,1.29,68047.00,1950-01-15,1975-10-19
5636801,f,1.68,0.97,81292.00,1957-11-11,1993-07-14
7120982,f,1.52,1.11,30028.00,1982-04-27,2005-01-31
2891610,m,1.85,1.33,66456.00,1948-11-23,1975-04-19
2039048,m,1.80,1.28,42978.00,1976-03-04,1998-08-09
0138532,m,1.71,0.81,71898.00,1962-09-03,1992-12-18
9199478,m,1.72,1.11,58125.00,1973-05-29,1996-05-08
5694271,f,1.76,1.30,15963.00,1949-04-11,1966-07-28
3539135,m,1.77,1.16,49792.00,1960-01-22,1980-10-28
5502991,f,1.53,0.93,62607.00,1984-04-23,2010-08-29
8361992,f,1.56,1.04,52504.00,1960-11-20,1983-02-01
0130287,m,1.79,1.29,38699.00,1973-08-31,1997-08-20
1353540,f,1.62,1.06,77022.00,1945-06-30,1977-04-20
4996896,m,1.80,0.95,66664.00,1954-04-28,1977-08-09
2333328,m,1.84,1.42,37156.00,1982-02-17,2003-08-04
3198276,f,1.51,0.74,110385.00,1981-05-14,2017-10-18
7069065,m,1.75,1.24,3314.00,1966-11-09,1990-06-03
2817597,f,1.64,1.36,75599.00,1971-02-19,2001-05-23
7383908,m,1.81,1.14,72866.00,1975-07-26,1998-11-19
6305623,m,1.67,1.05,47384.00,1965-12-29,1992-04-19
8374251,m,1.81,1.08,45927.00,1960-12-05,1987-07-23
1772269,f,1.71,1.13,52171.00,1946-01-11,1975-01-27
1493212,m,1.78,1.56,58873.00,1969-09-17,1992-03-02
2541289,f,1.52,1.52,65835.00,1978-02-23,1996-04-29
5467493,m,1.86,1.49,55500.00,1972-09-28,1995-09-30
6085375,f,1.64,0.99,97835.00,1953-03-20,1986-06-05
3483666,f,1.67,1.13,75996.00,1964-05-10,1998-03-08
5526945,f,1.71,1.20,71283.00,1977-05-06,1994-09-14
5590805,f,1.57,1.06,70986.00,1955-06-02,1977-04-30
3009306,f,1.61,1.12,82122.00,1979-11-10,2016-07-27
1201454,m,1.71,1.32,60386.00,1968-05-15,1990-04-04
6307168,m,1.92,1.83,69724.00,1964-03-30,1981-08-16
9594831,f,1.55,1.12,90057.00,1955-06-01,1993-11-14
0283651,m,1.69,1.23,52329.00,1973-09-16,2000-02-13
3109510,f,1.57,1.11,84342.00,1954-06-04,1982-06-06
6637642,f,1.63,1.00,38177.00,1960-08-25,1988-12-11
9610215,f,1.67,1.15,68464.00,1971-03-31,1991-12-23
7389446,f,1.70,1.28,36744.00,1967-12-15,1992-12-23
9129616,m,1.83,1.81,34857.00,1959-07-21,1977-04-11
7841465,f,1.70,1.10,74027.00,1980-06-12,2004-07-11
